"";"Genera_Prefix";"Lineage_Name";"Lineage";"parasiteGenus";"order";"family";"genus";"species";"Host_Environment";"continent";"country";"Latitude";"Longitude";"strategy_3";"distance_4";"distance_quanti_RES0";"distance_quanti_ALL"
"1401";"L_";"CAP3";"L_CAP3";"Leucocytozoon";"Galliformes";"Phasianidae";"Tetrao";"Tetrao_tetrix";"Wild";"Europe";"Sweden";0;0;"resident";"resident";"0";"65.7627183439189"
"1402";"L_";"CAP3";"L_CAP3";"Leucocytozoon";"Galliformes";"Phasianidae";"Tetrao";"Tetrao_urogallus";"Wild";"Europe";"Sweden";0;0;"resident";"resident";"0";"431.175441938079"
"1403";"L_";"CAP3";"L_CAP3";"Leucocytozoon";"Passeriformes";"Turdidae";"Turdus";"Turdus_pilaris";"Wild";"Europe";"Sweden";0;0;"partial_mig";"variable";"2129.58044980166";"2129.58044980166"
"1404";"L_";"CAP4";"L_CAP4";"Leucocytozoon";"Galliformes";"Phasianidae";"Tetrao";"Tetrao_urogallus";"Wild";"Europe";"Sweden";0;0;"resident";"resident";"0";"431.175441938079"
"1405";"L_";"CARBAR01";"L_CARBAR01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_barbata";"Wild";"South_America";"Argentina";-41,0833333333333;-70,65;"resident";"resident";"0";"304.762214429453"
"1406";"L_";"CARBAR02";"L_CARBAR02";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_barbata";"Wild";"South_America";"Argentina";-41,0833333333333;-70,65;"resident";"resident";"0";"304.762214429453"
"1407";"L_";"CARBAR03";"L_CARBAR03";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_barbata";"Wild";"South_America";"Argentina";-41,0833333333333;-70,65;"resident";"resident";"0";"304.762214429453"
"1408";"L_";"CARBAR04";"L_CARBAR04";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_barbata";"Wild";"South_America";"Argentina";-41,0833333333333;-70,65;"resident";"resident";"0";"304.762214429453"
"1409";"L_";"CARBAR05";"L_CARBAR05";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_barbata";"Wild";"South_America";"Argentina";-41,0833333333333;-70,65;"resident";"resident";"0";"304.762214429453"
"1410";"L_";"CARBAR06";"L_CARBAR06";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_barbata";"Wild";"South_America";"Argentina";-41,0833333333333;-70,65;"resident";"resident";"0";"304.762214429453"
"1411";"H_";"CARCAR01";"H_CARCAR01";"Haemoproteus";"Passeriformes";"Fringillidae";"Cardinalis";"Cardinalis_cardinalis";"Wild";"Unknown";"Unknown_Country";0;0;"resident";"resident";"0";"668.190613333033"
"1412";"L_";"CARCAR03";"L_CARCAR03";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_carduelis";"Wild";"Europe";"Portugal";0;0;"partial_mig";"short";"2067.32709956863";"2067.32709956863"
"1413";"L_";"CARCAR03";"L_CARCAR03";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_chloris";"Wild";"Europe";"Portugal";0;0;"partial_mig";"short";"1153.49111130519";"1153.49111130519"
"1414";"H_";"CARCAR04";"H_CARCAR04";"Haemoproteus";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_carduelis";"Wild";"Europe";"Portugal";0;0;"partial_mig";"short";"2067.32709956863";"2067.32709956863"
"1415";"H_";"CARCAR04";"H_CARCAR04";"Haemoproteus";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_chloris";"Wild";"Europe";"Portugal";0;0;"partial_mig";"short";"1153.49111130519";"1153.49111130519"
"1416";"H_";"CARCAR04";"H_CARCAR04";"Haemoproteus";"Passeriformes";"Fringillidae";"Serinus";"Serinus_serinus";"Wild";"Europe";"Portugal";0;0;"partial_mig";"short";"996.874571376671";"996.874571376671"
"1417";"L_";"CARCAR05";"L_CARCAR05";"Leucocytozoon";"Passeriformes";"Fringillidae";"Cardinalis";"Cardinalis_cardinalis";"Wild";"North_America";"United_States";0;0;"resident";"resident";"0";"668.190613333033"
"1418";"L_";"CARCAR05";"L_CARCAR05";"Leucocytozoon";"Passeriformes";"Fringillidae";"Melospiza";"Melospiza_melodia";"Wild";"North_America";"United_States";0;0;"partial_mig";"variable";"1359.89089246874";"1359.89089246874"
"1419";"L_";"CARCAR05";"L_CARCAR05";"Leucocytozoon";"Passeriformes";"Fringillidae";"Zonotrichia";"Zonotrichia_leucophrys";"Wild";"North_America";"United_States";0;0;"partial_mig";"variable";"2350.74105432252";"2350.74105432252"
"1420";"L_";"CARCAR05";"L_CARCAR05";"Leucocytozoon";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"Wild";"North_America";"Canada";54,5833333333333;-113,4;"partial_mig";"variable";"2070.21281974192";"2070.21281974192"
"1421";"L_";"CARCAR05";"L_CARCAR05";"Leucocytozoon";"Passeriformes";"Fringillidae";"Passerculus";"Passerculus_sandwichensis";"Wild";"North_America";"United_States";48,9683333333333;-93,9297222222222;"partial_mig";"variable";"2163.91503200172";"1622.73934676547"
"1422";"L_";"CARCAR05";"L_CARCAR05";"Leucocytozoon";"Passeriformes";"Fringillidae";"Cardinalis";"Cardinalis_cardinalis";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"resident";"resident";"0";"668.190613333033"
"1423";"L_";"CARCAR05";"L_CARCAR05";"Leucocytozoon";"Passeriformes";"Fringillidae";"Passerina";"Passerina_cyanea";"Wild";"North_America";"United_States";43,0561111111111;-68,9183333333333;"strict_mig";"variable";"1924.36428782139";"173.562778476278"
"1424";"L_";"CARCAR05";"L_CARCAR05";"Leucocytozoon";"Passeriformes";"Parulidae";"Seiurus";"Seiurus_aurocapilla";"Wild";"North_America";"United_States";44,3647222222222;-73,6755555555556;"strict_mig";"variable";"2569.47638506507";"2569.47638506507"
"1425";"L_";"CARCAR05";"L_CARCAR05";"Leucocytozoon";"Passeriformes";"Fringillidae";"Cardinalis";"Cardinalis_cardinalis";"Wild";"North_America";"United_States";44,3647222222222;-73,6755555555556;"resident";"resident";"0";"668.190613333033"
"1426";"L_";"CARCAR05";"L_CARCAR05";"Leucocytozoon";"Passeriformes";"Icteridae";"Agelaius";"Agelaius_phoeniceus";"Wild";"North_America";"United_States";44,7063888888889;-70,8769444444444;"partial_mig";"variable";"1421.87045180682";"1421.87045180682"
"1427";"L_";"CARCAR05";"L_CARCAR05";"Leucocytozoon";"Passeriformes";"Fringillidae";"Cardinalis";"Cardinalis_cardinalis";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"resident";"resident";"0";"668.190613333033"
"1428";"L_";"CARCAR05";"L_CARCAR05";"Leucocytozoon";"Passeriformes";"Icteridae";"Icterus";"Icterus_galbula";"Wild";"North_America";"United_States";42,2388888888889;-72,4444444444444;"strict_mig";"variable";"2217.41081126152";"2217.41081126152"
"1429";"L_";"CARCAR06";"L_CARCAR06";"Leucocytozoon";"Passeriformes";"Fringillidae";"Cardinalis";"Cardinalis_cardinalis";"Wild";"North_America";"United_States";0;0;"resident";"resident";"0";"668.190613333033"
"1430";"L_";"CARCAR08";"L_CARCAR08";"Leucocytozoon";"Passeriformes";"Fringillidae";"Cardinalis";"Cardinalis_cardinalis";"Wild";"North_America";"United_States";0;0;"resident";"resident";"0";"668.190613333033"
"1431";"L_";"CARCAR09";"L_CARCAR09";"Leucocytozoon";"Passeriformes";"Fringillidae";"Cardinalis";"Cardinalis_cardinalis";"Wild";"North_America";"United_States";0;0;"resident";"resident";"0";"668.190613333033"
"1432";"L_";"CARCAR09";"L_CARCAR09";"Leucocytozoon";"Passeriformes";"Fringillidae";"Passerina";"Passerina_cyanea";"Wild";"North_America";"United_States";44,7063888888889;-70,8769444444444;"strict_mig";"variable";"1924.36428782139";"173.562778476278"
"1433";"H_";"CARCAR12";"H_CARCAR12";"Haemoproteus";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_carduelis";"Wild";"Europe";"Spain";38,8833333333333;-5,03333333333333;"partial_mig";"short";"2067.32709956863";"2067.32709956863"
"1434";"L_";"CARCAR19";"L_CARCAR19";"Leucocytozoon";"Passeriformes";"Fringillidae";"Cardinalis";"Cardinalis_cardinalis";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"resident";"resident";"0";"668.190613333033"
"1435";"L_";"CARCAR27";"L_CARCAR27";"Leucocytozoon";"Passeriformes";"Fringillidae";"Cardinalis";"Cardinalis_cardinalis";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"resident";"resident";"0";"668.190613333033"
"1436";"L_";"CARCAR28";"L_CARCAR28";"Leucocytozoon";"Passeriformes";"Fringillidae";"Cardinalis";"Cardinalis_cardinalis";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"resident";"resident";"0";"668.190613333033"
"1437";"H_";"CARCHL01";"H_CARCHL01";"Haemoproteus";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_carduelis";"Wild";"Africa";"Morocco";0;0;"partial_mig";"short";"2067.32709956863";"2067.32709956863"
"1438";"H_";"CARCHL01";"H_CARCHL01";"Haemoproteus";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_chloris";"Wild";"Africa";"Morocco";0;0;"partial_mig";"short";"1153.49111130519";"1153.49111130519"
"1439";"H_";"CARCHL01";"H_CARCHL01";"Haemoproteus";"Passeriformes";"Fringillidae";"Serinus";"Serinus_serinus";"Wild";"Africa";"Morocco";0;0;"partial_mig";"short";"996.874571376671";"996.874571376671"
"1440";"H_";"CARCHL01";"H_CARCHL01";"Haemoproteus";"Passeriformes";"Fringillidae";"Serinus";"Serinus_serinus";"Wild";"Europe";"Portugal";0;0;"partial_mig";"short";"996.874571376671";"996.874571376671"
"1441";"H_";"CARCHL01";"H_CARCHL01";"Haemoproteus";"Passeriformes";"Turdidae";"Erithacus";"Erithacus_rubecula";"Wild";"Europe";"Portugal";0;0;"partial_mig";"variable";"1672.89601538766";"1672.89601538766"
"1442";"H_";"CARCHL01";"H_CARCHL01";"Haemoproteus";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_chloris";"Wild";"Asia";"Turkey";40,3736111111111;37,7586111111111;"partial_mig";"short";"1153.49111130519";"1153.49111130519"
"1443";"H_";"CARCHL01";"H_CARCHL01";"Haemoproteus";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_carduelis";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"partial_mig";"short";"2067.32709956863";"2067.32709956863"
"1444";"H_";"CARCHL02";"H_CARCHL02";"Haemoproteus";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_chloris";"Wild";"Africa";"Morocco";0;0;"partial_mig";"short";"1153.49111130519";"1153.49111130519"
"1445";"H_";"CARCHL02";"H_CARCHL02";"Haemoproteus";"Passeriformes";"Fringillidae";"Serinus";"Serinus_serinus";"Wild";"Africa";"Morocco";0;0;"partial_mig";"short";"996.874571376671";"996.874571376671"
"1446";"H_";"CARCHL02";"H_CARCHL02";"Haemoproteus";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_chloris";"Wild";"Europe";"Portugal";0;0;"partial_mig";"short";"1153.49111130519";"1153.49111130519"
"1447";"H_";"CARCHL02";"H_CARCHL02";"Haemoproteus";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_carduelis";"Wild";"Europe";"Spain";38,8833333333333;-5,03333333333333;"partial_mig";"short";"2067.32709956863";"2067.32709956863"
"1448";"P_";"CARCHL03";"P_CARCHL03";"Plasmodium";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_chloris";"Wild";"Africa";"Morocco";0;0;"partial_mig";"short";"1153.49111130519";"1153.49111130519"
"1449";"L_";"CARCHL04";"L_CARCHL04";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_chloris";"Wild";"Europe";"Portugal";0;0;"partial_mig";"short";"1153.49111130519";"1153.49111130519"
"1450";"L_";"CARCHL04";"L_CARCHL04";"Leucocytozoon";"Passeriformes";"Fringillidae";"Emberiza";"Emberiza_variabilis";"Wild";"Asia";"Japan";36,3888888888889;139,633333333333;"strict_mig";"variable";"779.431024853876";"779.431024853876"
"1451";"H_";"CARCHL05";"H_CARCHL05";"Haemoproteus";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_chloris";"Wild";"Europe";"Portugal";0;0;"partial_mig";"short";"1153.49111130519";"1153.49111130519"
"1452";"H_";"CARCHL06";"H_CARCHL06";"Haemoproteus";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_chloris";"Wild";"Europe";"Portugal";0;0;"partial_mig";"short";"1153.49111130519";"1153.49111130519"
"1453";"H_";"CARCHL07";"H_CARCHL07";"Haemoproteus";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_chloris";"Wild";"Europe";"Spain";38,8833333333333;-5,03333333333333;"partial_mig";"short";"1153.49111130519";"1153.49111130519"
"1454";"H_";"CARFLA01";"H_CARFLA01";"Haemoproteus";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_flammea";"Wild";"North_America";"United_States";62,9333333333333;-159,316666666667;"partial_mig";"variable";"1536.21779456656";"1536.21779456656"
"1455";"L_";"CARFLA02";"L_CARFLA02";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_flammea";"Wild";"North_America";"United_States";67,2;-149,833333333333;"partial_mig";"variable";"1536.21779456656";"1536.21779456656"
"1456";"L_";"CARFLA02";"L_CARFLA02";"Leucocytozoon";"Passeriformes";"Tyrannidae";"Empidonax";"Empidonax_hammondii";"Wild";"North_America";"United_States";64,8666666666667;-146,266666666667;"strict_mig";"variable";"2379.18487216491";"2379.18487216491"
"1457";"L_";"CARFLA02";"L_CARFLA02";"Leucocytozoon";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"Wild";"North_America";"United_States";62,9333333333333;-159,316666666667;"partial_mig";"variable";"2070.21281974192";"2070.21281974192"
"1458";"L_";"CARFLA03";"L_CARFLA03";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_flammea";"Wild";"North_America";"United_States";67,2;-149,833333333333;"partial_mig";"variable";"1536.21779456656";"1536.21779456656"
"1459";"L_";"CARFLA03";"L_CARFLA03";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_flammea";"Wild";"North_America";"United_States";64,5138888888889;-145,259444444444;"partial_mig";"variable";"1536.21779456656";"1536.21779456656"
"1460";"L_";"CARFLA03";"L_CARFLA03";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_flammea";"Wild";"North_America";"United_States";66,2261111111111;-147,467222222222;"partial_mig";"variable";"1536.21779456656";"1536.21779456656"
"1461";"L_";"CARFLA03";"L_CARFLA03";"Leucocytozoon";"Passeriformes";"Fringillidae";"Loxia";"Loxia_leucoptera";"Wild";"North_America";"United_States";64,5138888888889;-145,259444444444;"partial_mig";"short";"1783.72778133917";"1783.72778133917"
"1462";"L_";"CARFLA03";"L_CARFLA03";"Leucocytozoon";"Passeriformes";"Fringillidae";"Loxia";"Loxia_leucoptera";"Wild";"North_America";"United_States";66,2261111111111;-147,467222222222;"partial_mig";"short";"1783.72778133917";"1783.72778133917"
"1463";"L_";"CARFLA04";"L_CARFLA04";"Leucocytozoon";"Passeriformes";"Fringillidae";"Carduelis";"Carduelis_flammea";"Wild";"North_America";"United_States";67,2;-149,833333333333;"partial_mig";"variable";"1536.21779456656";"1536.21779456656"
"1464";"P_";"CARMEX01";"P_CARMEX01";"Plasmodium";"Passeriformes";"Fringillidae";"Carpodacus";"Carpodacus_mexicanus";"Wild";"North_America";"United_States";0;0;"resident";"resident";"0";"780.735643289777"
"1465";"H_";"CARMEX02";"H_CARMEX02";"Haemoproteus";"Passeriformes";"Fringillidae";"Carpodacus";"Carpodacus_mexicanus";"Wild";"North_America";"United_States";0;0;"resident";"resident";"0";"780.735643289777"
"1466";"H_";"CARMEX03";"H_CARMEX03";"Haemoproteus";"Passeriformes";"Fringillidae";"Carpodacus";"Carpodacus_mexicanus";"Wild";"North_America";"United_States";0;0;"resident";"resident";"0";"780.735643289777"
"1467";"H_";"CARMEX04";"H_CARMEX04";"Haemoproteus";"Passeriformes";"Fringillidae";"Carpodacus";"Carpodacus_mexicanus";"Wild";"North_America";"United_States";0;0;"resident";"resident";"0";"780.735643289777"
"1468";"P_";"CARMEX05";"P_CARMEX05";"Plasmodium";"Passeriformes";"Fringillidae";"Carpodacus";"Carpodacus_mexicanus";"Wild";"North_America";"United_States";0;0;"resident";"resident";"0";"780.735643289777"
"1469";"P_";"CARPUL01";"P_CARPUL01";"Plasmodium";"Passeriformes";"Fringillidae";"Carpodacus";"Carpodacus_pulcherrimus";"Wild";"Asia";"China";42,0611111111111;117,627777777778;"resident";"resident";"0";"415.982614420049"
"1470";"L_";"CARPUS01";"L_CARPUS01";"Leucocytozoon";"Passeriformes";"Fringillidae";"Pyrrhula";"Pyrrhula_pyrrhula";"Wild";"Europe";"Sweden";55,6833333333333;13,4333333333333;"partial_mig";"short";"1539.43212328489";"1539.43212328489"
"1471";"H_";"CARUF01";"H_CARUF01";"Haemoproteus";"Passeriformes";"Tyrannidae";"Casiornis";"Casiornis_rufus";"Wild";"South_America";"Brazil";-17,2833333333333;-44,95;"partial_mig";"short";"932.574724865218";"932.574724865218"
"1472";"H_";"CARUF01";"H_CARUF01";"Haemoproteus";"Passeriformes";"Fringillidae";"Coryphospingus";"Coryphospingus_pileatus";"Wild";"South_America";"Brazil";-14,0166666666667;-38,05;"resident";"resident";"0";"481.697706980286"
"1473";"P_";"CASFUS01";"P_CASFUS01";"Plasmodium";"Passeriformes";"Tyrannidae";"Casiornis";"Casiornis_fuscus";"Wild";"South_America";"Brazil";-5,4;-39,8833333333333;"resident";"resident";"0";"372.945131971811"
"1474";"H_";"CATAUR01";"H_CATAUR01";"Haemoproteus";"Ciconiiformes";"Cathartidae";"Cathartes";"Cathartes_aura";"Wild";"North_America";"United_States";35,1388888888889;-78,9722222222222;"partial_mig";"variable";"3054.40297871221";"3054.40297871221"
"1475";"H_";"CATAUR01";"H_CATAUR01";"Haemoproteus";"Ciconiiformes";"Cathartidae";"Cathartes";"Cathartes_aura";"Wild";"North_America";"United_States";0;0;"partial_mig";"variable";"3054.40297871221";"3054.40297871221"
"1476";"H_";"CATAUR01";"H_CATAUR01";"Haemoproteus";"Ciconiiformes";"Cathartidae";"Cathartes";"Cathartes_aura";"Wild";"North_America";"United_States";0;0;"partial_mig";"variable";"3054.40297871221";"3054.40297871221"
"1477";"H_";"CATAUR01";"H_CATAUR01";"Haemoproteus";"Ciconiiformes";"Cathartidae";"Cathartes";"Cathartes_aura";"Wild";"North_America";"United_States";0;0;"partial_mig";"variable";"3054.40297871221";"3054.40297871221"
"1478";"H_";"CATAUR02";"H_CATAUR02";"Haemoproteus";"Ciconiiformes";"Cathartidae";"Cathartes";"Cathartes_aura";"Wild";"North_America";"United_States";40,8;-122,2;"partial_mig";"variable";"3054.40297871221";"3054.40297871221"
"1479";"L_";"CATFRA01";"L_CATFRA01";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_frantzii";"Wild";"North_America";"Nicaragua";14,1777777777778;-83,2444444444445;"resident";"resident";"0";"231.331861608258"
"1480";"L_";"CATFRA02";"L_CATFRA02";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_frantzii";"Wild";"North_America";"Nicaragua";14,1777777777778;-83,2444444444445;"resident";"resident";"0";"231.331861608258"
"1481";"L_";"CATFRA03";"L_CATFRA03";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_frantzii";"Wild";"North_America";"Nicaragua";14,1777777777778;-83,2444444444445;"resident";"resident";"0";"231.331861608258"
"1482";"L_";"CATFUS03";"L_CATFUS03";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_fuscescens";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"strict_mig";"long";"6654.2071705881";"6654.2071705881"
"1483";"L_";"CATFUS15";"L_CATFUS15";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_fuscescens";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"strict_mig";"long";"6654.2071705881";"6654.2071705881"
"1484";"L_";"CATFUS16";"L_CATFUS16";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_fuscescens";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"strict_mig";"long";"6654.2071705881";"6654.2071705881"
"1485";"L_";"CATFUS17";"L_CATFUS17";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_fuscescens";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"strict_mig";"long";"6654.2071705881";"6654.2071705881"
"1486";"L_";"CATFUS18";"L_CATFUS18";"Leucocytozoon";"Piciformes";"Picidae";"Picoides";"Picoides_pubescens";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"resident";"resident";"0";"960.80770481488"
"1487";"L_";"CATFUS18";"L_CATFUS18";"Leucocytozoon";"Passeriformes";"Turdidae";"Hylocichla";"Hylocichla_mustelina";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"strict_mig";"variable";"2127.26370885518";"2127.26370885518"
"1488";"L_";"CATFUS18";"L_CATFUS18";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_fuscescens";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"strict_mig";"long";"6654.2071705881";"6654.2071705881"
"1489";"L_";"CATFUS18";"L_CATFUS18";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_guttatus";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"partial_mig";"variable";"1812.90311871277";"1812.90311871277"
"1490";"L_";"CATFUS18";"L_CATFUS18";"Leucocytozoon";"Passeriformes";"Turdidae";"Hylocichla";"Hylocichla_mustelina";"Wild";"North_America";"United_States";43,9961111111111;-75,5011111111111;"strict_mig";"variable";"2127.26370885518";"2127.26370885518"
"1491";"L_";"CATFUS19";"L_CATFUS19";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_fuscescens";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"strict_mig";"long";"6654.2071705881";"6654.2071705881"
"1492";"L_";"CATFUS20";"L_CATFUS20";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_fuscescens";"Wild";"North_America";"United_States";41,0944444444444;-74,0722222222222;"strict_mig";"long";"6654.2071705881";"6654.2071705881"
"1493";"L_";"CATFUS22";"L_CATFUS22";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_fuscater";"Wild";"South_America";"Peru";0;0;"resident";"resident";"0";"370.289689795551"
"1494";"H_";"CATGUT01";"H_CATGUT01";"Haemoproteus";"Passeriformes";"Turdidae";"Catharus";"Catharus_guttatus";"Wild";"North_America";"United_States";61,15;-148,833333333333;"partial_mig";"variable";"1812.90311871277";"1812.90311871277"
"1495";"L_";"CATGUT02";"L_CATGUT02";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_guttatus";"Wild";"North_America";"United_States";61,15;-148,833333333333;"partial_mig";"variable";"1812.90311871277";"1812.90311871277"
"1496";"L_";"CATGUT02";"L_CATGUT02";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_guttatus";"Wild";"North_America";"United_States";36,7333333333333;-118,516666666667;"partial_mig";"variable";"1812.90311871277";"1812.90311871277"
"1497";"L_";"CATGUT02";"L_CATGUT02";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_minimus";"Wild";"North_America";"United_States";64,5138888888889;-145,259444444444;"strict_mig";"long";"6160.47715164172";"6160.47715164172"
"1498";"L_";"CATGUT02";"L_CATGUT02";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_minimus";"Wild";"North_America";"United_States";63,9461111111111;-146,38;"strict_mig";"long";"6160.47715164172";"6160.47715164172"
"1499";"L_";"CATGUT02";"L_CATGUT02";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_minimus";"Wild";"North_America";"United_States";64,6572222222222;-144,522777777778;"strict_mig";"long";"6160.47715164172";"6160.47715164172"
"1500";"L_";"CATGUT02";"L_CATGUT02";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_minimus";"Wild";"North_America";"United_States";0;0;"strict_mig";"long";"6160.47715164172";"6160.47715164172"
"1501";"L_";"CATGUT02";"L_CATGUT02";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_minimus";"Wild";"North_America";"United_States";0;0;"strict_mig";"long";"6160.47715164172";"6160.47715164172"
"1502";"L_";"CATGUT02";"L_CATGUT02";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_minimus";"Wild";"North_America";"United_States";42,4222222222222;-84,1611111111111;"strict_mig";"long";"6160.47715164172";"6160.47715164172"
"1503";"L_";"CATGUT02";"L_CATGUT02";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_minimus";"Wild";"South_America";"Colombia";10,4833333333333;-76,2444444444445;"strict_mig";"long";"6160.47715164172";"6160.47715164172"
"1504";"L_";"CATGUT02";"L_CATGUT02";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_minimus";"Wild";"North_America";"Canada";48;-56;"strict_mig";"long";"6160.47715164172";"6160.47715164172"
"1505";"L_";"CATGUT03";"L_CATGUT03";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_guttatus";"Wild";"North_America";"United_States";36,7333333333333;-118,516666666667;"partial_mig";"variable";"1812.90311871277";"1812.90311871277"
"1506";"L_";"CATMIN01";"L_CATMIN01";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_minimus";"Wild";"North_America";"United_States";62,9333333333333;-159,316666666667;"strict_mig";"long";"6160.47715164172";"6160.47715164172"
"1507";"L_";"CATMIN01";"L_CATMIN01";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_guttatus";"Wild";"North_America";"United_States";61,15;-148,833333333333;"partial_mig";"variable";"1812.90311871277";"1812.90311871277"
"1508";"L_";"CATMIN01";"L_CATMIN01";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_ustulatus";"Wild";"North_America";"United_States";61,15;-148,833333333333;"strict_mig";"long";"4728.14437790961";"4728.14437790961"
"1509";"L_";"CATMIN01";"L_CATMIN01";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_ustulatus";"Wild";"North_America";"Costa_Rica";0;0;"strict_mig";"long";"4728.14437790961";"4728.14437790961"
"1510";"L_";"CATMIN01";"L_CATMIN01";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_minimus";"Wild";"North_America";"United_States";64,5138888888889;-145,259444444444;"strict_mig";"long";"6160.47715164172";"6160.47715164172"
"1511";"L_";"CATMIN01";"L_CATMIN01";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_minimus";"Wild";"North_America";"United_States";63,9461111111111;-146,38;"strict_mig";"long";"6160.47715164172";"6160.47715164172"
"1512";"L_";"CATMIN01";"L_CATMIN01";"Leucocytozoon";"Passeriformes";"Turdidae";"Catharus";"Catharus_minimus";"Wild";"North_America";"United_States";64,6572222222222;-144,522777777778;"strict_mig";"long";"6160.47715164172";"6160.47715164172"
